Id,Title,Field_common_malay_title,Field_common_mandarin_title,Body,Field_common_malay_description,Field_common_mandarin_descriptio,Brand,Duty Free,Field_product_image,Category,Sub Category,Image,Field_new_arrival,Field_original_price,Field_old_price,Field_product_offer,Product Code,Field_best_seller,Field_promotions,Level,Field_created_date,Field_updated_date,Field_products_published,Field_promotion_title,Field_malay_promotion_title,Field_mandarin_promotion_title,Status,Created At,Updated At,Field_airport,Field_store_location,Field_product_terms_conditions,Field_malay_terms_and_conditions,Field_mandarin_terms_and_conditi
178,DELICATE ROSE EDT 50ML,,,"<p>Nature of this edition can be described as very feminine and energetic, created skillfully to highlight its modern character with sensual and elegant shades. Top notes of Trussardi Delicate Rose offer an unusual, refreshing and very optimistic blend of bamboo, cumquat and yuzu. Lush flowers of rose in the heart are surrounded with elegant white jasmine and airy lotus flowers. In order to soften floral notes in the heart, Nathalie Lorson adds juicy apple to tame the intense, floral character. Base notes contain subtle woody notes composed of cedar, sandalwood, blond wood and musk.</p>
",,,TRUSSARDI,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/DELICATE%20ROSE%20EDT%2050ML.jpg,No,330,,,10181989,No,No,,,,,,,,False,2024-08-06 18:08:11,2025-07-29 09:07:20,klia1,Perfumes &amp; Cosmetics,<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
177,UOMO EDT 100ML,,,"<p>Trussardi Uomo embodies an elegant, yet contemporary fragrance which conveys the sophistication of the Italian spirit. The top notes consist of an accord of scents inspired by aromas typical to Italy, such as lemon, galbanum and bergamot, Basil, Caraway, Juniper Berries and Marjoram; middle notes are Honey, Carnation, Vetiver, Rose, Cedar, Cinnamon and Orris Root; base notes are Leather, Oakmoss, Patchouli, Musk, Labdanum and Tonka Bean. These aromas take us to the middle notes of violet and geranium, creating a striking blend. The finish reveals notes of clary sage, leather and patchouli, which add a feeling of luxury and texture to this fiery, seductive fragrance. The mysterious black bottle epitomises strength and class and the result is powerful and decisive.</p>
",,,TRUSSARDI,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/UOMO%20EDT%20100ML.jpg,No,415,,,10181990,No,No,,,,,,,,False,2024-08-06 18:08:52,2025-07-29 09:07:39,klia1,Perfumes &amp; Cosmetics,<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
176,UOMO EDT 50ML,,,"<p>Trussardi Uomo embodies an elegant, yet contemporary fragrance which conveys the sophistication of the Italian spirit. The top notes consist of an accord of scents inspired by aromas typical to Italy, such as lemon, galbanum and bergamot, Basil, Caraway, Juniper Berries and Marjoram; middle notes are Honey, Carnation, Vetiver, Rose, Cedar, Cinnamon and Orris Root; base notes are Leather, Oakmoss, Patchouli, Musk, Labdanum and Tonka Bean. These aromas take us to the middle notes of violet and geranium, creating a striking blend. The finish reveals notes of clary sage, leather and patchouli, which add a feeling of luxury and texture to this fiery, seductive fragrance. The mysterious black bottle epitomises strength and class and the result is powerful and decisive.</p>
",,,TRUSSARDI,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/UOMO%20EDT%2050ML.jpg,No,330,,,10182009,No,No,,,,,,,,False,2024-08-06 18:08:19,2025-07-29 09:07:20,klia1,Perfumes &amp; Cosmetics,<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
175,Riflesso Blue Vibe EDT 100ml,,,"<p>Trussardi Riflesso Blue Vibe represents an introspective journey into the male psyche that is full of duality and seductive undertones. Creativity becomes both the weapon and safe shelter of the contemporary man with a free spirit who knows how to bend to the discipline of everyday life. It is a fragrance that is distinguished by the contrasts of warm and cool, rational and emotional, elegant and subversive, sweet and sharp. Notes of rum, davana and yuzu are lost to the main body of geranium and hazelnut, which then merge within the enchanted world of artemisia and contrast with the wooden accords.</p>
",,,TRUSSARDI,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/Riflesso%20Blue%20Vibe%20EDT%20100ml.jpg,No,415,,,10196266,No,No,,,,,,,,False,2024-08-06 18:08:35,2025-05-19 17:05:36,klia1,,<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
174,RIFLESSO BLUE VIBE EDT 50ML,,,"<p>Trussardi Riflesso Blue Vibe represents an introspective journey into the male psyche that is full of duality and seductive undertones. Creativity becomes both the weapon and safe shelter of the contemporary man with a free spirit who knows how to bend to the discipline of everyday life. It is a fragrance that is distinguished by the contrasts of warm and cool, rational and emotional, elegant and subversive, sweet and sharp. Notes of rum, davana and yuzu are lost to the main body of geranium and hazelnut, which then merge within the enchanted world of artemisia and contrast with the wooden accords.</p>
",,,TRUSSARDI,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/Riflesso%20Blue%20Vibe%20EDT%2050ml.jpg,No,330,,,10196265,No,No,,,,,,,,False,2024-08-06 18:08:20,2025-05-19 17:05:00,klia1,,<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
173,RIFLESSO BLUE VIBE EDT 30ML,,,"<p>Trussardi Riflesso Blue Vibe represents an introspective journey into the male psyche that is full of duality and seductive undertones. Creativity becomes both the weapon and safe shelter of the contemporary man with a free spirit who knows how to bend to the discipline of everyday life. It is a fragrance that is distinguished by the contrasts of warm and cool, rational and emotional, elegant and subversive, sweet and sharp. Notes of rum, davana and yuzu are lost to the main body of geranium and hazelnut, which then merge within the enchanted world of artemisia and contrast with the wooden accords.</p>
",,,TRUSSARDI,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/RIFLESSO%20BLUE%20VIBE%20EDT%2030ML.jpg,No,233,,,10196264,No,No,,,,,,,,False,2024-08-06 18:08:53,2025-05-19 17:05:43,klia1,,<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
172,RIFLESSO EDT 100ML,,,"<p>Trussardi Riflesso represents the man who never rests on his laurels and transforms movement and speed into positive energy. It tells the story of the life of a man who doesn’t consider sport to be a competition, but an expression of self-confidence and natural elegance contained within the notes of geranium and violet leaves. Traditional hints of Italian leather, vetiver and Tonka bean intermingle with the awareness and precision of the modern man. Top notes are Green Apple, Pink Grapefruit and Bergamot; middle notes are Lavender, violet leaves and Geranium; base notes are Tonka Bean, Leather and Vetiver.</p>
",,,TRUSSARDI,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/RIFLESSO%20EDT%20100ML.jpg,No,415,,,10182008,No,No,,,,,,,,False,2024-08-06 18:08:32,2025-05-19 17:05:09,klia1,,<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
170,HENNESSY VSOP JACKSON WANG 70CL,,,"<p>Hennessy V.S.O.P presents a limited edition created by brand ambassador Jackson Wang and TEAM WANG design. With a swirl of vibrant red and dazzling gold on a modern white ground, this new look is an invitation to immerse yourself in a magnetic world, fashion your own personal Hennessy experience — and create magic.</p>
",,,HENNESSY,Yes,,WINE & SPIRITS,Brandy Cognac,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/HENNESSY%20VSOP%20JACKSON%20WANG%2070CL_0.jpg,No,353,,,,Yes,No,,,,,,,,False,2024-08-06 17:08:20,2024-11-19 17:11:48,"klia1, klia2","Duty Free Emporium 1, Duty Free Emporium 2, Duty Free International Arrival Emporium, Duty Free International Departure Emporium, Duty Free, Liquor &amp; Tobacco",<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
169,FOR HER L'EAU EDT 90ML,,,"<p>Jimmy Choo L’EAU is an expression of the dynamic, alluring and adventurous Jimmy Choo woman. As delicate as she is defiant, as elegant as she is audacious, the Jimmy Choo Woman’s duality is matched by L’EAU’s strong, free-spirited yet resolutely feminine scent. The fragrance combines a symphony of floral, fresh and musky notes.</p>
",,,JIMMY CHOO,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/FOR%20HER%20L%27EAU%20EDT%2090ML.jpg,No,514,,,10157845,No,No,,,,,Up to 20% Off,,,False,2024-08-06 17:08:15,2025-01-21 13:01:58,klia1,,<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
168,OUI JUICY EDP 100ML,,,"<p>The concept in the juicy world, making a statement is all about fearlessly saying OUI to things you believe in; To Love, To Adventure &amp; To Your Own Edgy Spirit.</p>
",,,JUICY COUTURE,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/Ts8gbA9nbF9jXgrveelgm1Dst4jajV3JGAMveOKu.jpg,No,399,,,10181745,No,No,,,,,,,,True,2024-08-06 15:08:16,2025-07-29 09:07:16,klia1,Perfumes &amp; Cosmetics,<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
167,For Her Modern Princess Eau Sensuelle EDT 90ML,,,"<p>Modern Princess Eau Sensuelle reveals a new facet. This skin fragrance is a more intimate invitation. The fragrance blends the velvety softness of the Vine Peach with the sparkling sensuality of Peony and Jasmine petals.</p>
",,,LANVIN,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/hvzj0c7hxjBYCX3wq7lvMdiWhxyf6V9IYoI6rouA.jpg,No,322,,,10171513,No,No,,,,,,,,False,2024-08-06 15:08:55,2025-05-19 17:05:02,klia1,,<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
166,Mixed Fun Size Minis 500g,,,"<p>Mixed Minis X25 500G including Mars, Snickers, Bounty and Milky Way - this chocolaty collection has something for everyone. Fun to share with friends, fill candy dishes or keep in the pantry to satisfy your sweet tooth, this bag of minis is a must for chocolate lovers.</p>
",,,MMS,Yes,,CONFECTIONERY,,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/20190325_174944.jpg,No,73,,,10001937,No,No,,,,,,,,True,2024-08-06 15:08:15,2025-06-24 12:06:43,klia1,Chocolates,<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
